,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
167305,118603.0,-6.67721162487866,5.52929920087665,-7.19327456474359,6.08132107951892,-1.63607097105033,0.500609583298219,-4.64077020758754,-4.33983969614375,-0.950036405131991,0.566679814004086,4.3150759158968,-4.93828359985114,-1.10570973729343,-8.49081262174082,1.00362574598099,-1.94912326096651,-3.09301268981888,0.124087074705575,0.886746966076448,-1.11868675540655,5.56330066446813,-1.60827196122017,0.965321595694456,0.16371797930961,0.0475308707267175,0.466164782963216,0.278546743051982,1.47198811731278,105.89,1
85912,60994.0,-0.0353546644217714,0.604585038690798,-0.286931450430761,0.0874307721220735,2.50587333070825,3.80088903631621,0.108268509791313,0.918540476251831,-0.390337624748842,-0.216580610059169,-0.654119236360092,-0.0797580031180319,-0.232171593833692,0.128301073089175,-0.035584179587555,-0.432816213807202,-0.27999032684153,0.172736844417259,1.1118625857728,0.101373384763826,-0.0755947836429909,-0.182005900708622,-0.146190616245685,1.00808019610083,0.101573500490341,-0.315864751777113,0.104246885913985,0.0588227597987172,17.99,0
195551,131114.0,-0.621211769983694,0.633745116842955,0.146397746203035,0.907316129678541,1.14438646946081,-0.56564801675439,1.7951192045766,-0.596210438369104,-0.350592162438338,0.895938263041346,0.82930419457748,0.206748574267103,-0.839163875491985,0.29821031619338,-0.859147482140999,-1.16985314397733,-0.227113814778431,0.0998900860007403,0.995510427139132,0.339014715558178,0.0287681961028177,0.765749635066801,-0.261552943365289,0.0267824563386458,-0.004783441704168,-0.445053114466475,0.243696303939342,-0.118080264589007,104.4,0
111927,72431.0,1.19142433760735,-0.0206321094034581,-0.337428498131394,0.901037064696329,0.66426351877301,1.12006193668699,-0.0791327996755139,0.270668060087968,0.244505739240259,0.0533968144020168,-0.492459883369376,0.306460811633873,-0.554776482606168,0.293570215592988,-0.594686535609612,0.0104255210259193,-0.577062506138035,0.164864482180631,0.568595989847239,-0.110907300571035,-0.154889345335967,-0.327982462723547,-0.304344804296355,-1.71885116951453,0.831695935449116,-0.223176045860844,0.0246339035774306,-0.0085388891402374,35.02,0
108162,70791.0,-1.05088513045858,0.386223354284595,1.07511849136775,-0.821454037645724,-0.763263778517255,-0.142361806318395,0.499443297330549,0.604356116316034,-0.126303711692533,-1.06552797806563,0.101904098376461,-0.0865605526607375,-1.91826016532451,0.590381176248378,-1.24334668088248,0.487505104385765,-0.257958495211933,0.146687827914122,0.325309131847314,-0.0439354328358544,-0.087715065899368,-0.629188579693315,0.242519909363775,-0.0058249706223375,-0.285106907890858,0.677239180183997,-0.16082438695523,0.0389690156623588,130.54,0
245347,152710.0,0.0510754846328574,1.31042652386526,0.733222065309853,2.62028192286183,1.40235761449282,0.528488564738172,1.08601442622803,-0.146422713225732,-1.72433297471822,1.28016674259048,0.470864719590572,0.43554195900858,0.594974116113431,-0.142098601080574,-2.02473460275883,0.828290651436422,-1.27478714656577,0.134277305184542,-1.48943421708841,-0.125876996990695,0.229936134951611,0.766926566765976,-0.189623667620704,0.766852957965077,-0.141400750027805,-0.0772779620355944,-0.29759539535716,-0.221816034161724,2.47,1
136542,81753.0,-0.753524200641881,0.687523889647051,-0.255234183620683,-1.76913496150935,1.61016155601728,3.77368536307497,0.46457813395966,0.647494917842336,-0.156360654208909,-0.170476217749522,-0.16387428981216,-0.333651083956571,0.0496779157630907,0.0221617927318828,1.1831507942117,0.655951703151638,-0.931152878217623,0.183948249111262,0.513583617239571,-0.0821371478252052,-0.0551414711357075,-0.356742673239607,-0.0320332455842235,1.05664625160448,-0.547081992107159,0.749635681628306,-0.371438075288376,0.0686894919785506,126.3,0
39183,39729.0,-0.964567282813312,-1.64354066791439,-0.187726849232163,1.15825311047012,-2.45833564593802,0.852221660377025,2.78516254594393,-0.30360853861401,0.94000553101046,-1.96530880945923,0.159743522312315,-0.490697387341298,-1.1819769933833,-1.95887596969497,1.15274328622613,-1.34126935794233,2.49832484974359,0.777831088916474,1.4060448737262,1.78444933498197,0.447180121733859,0.536203895046365,1.63406050110051,0.203838849073356,0.218748854725954,-0.221885828382479,-0.308554718022245,-0.164500017914328,776.83,1
182391,125378.0,2.03571567597064,-2.12866183386418,-1.34781631008131,-1.78227623840625,-1.12075409187315,0.490651476276027,-1.42286362518812,0.220928541176548,-0.867104532407929,1.71861004129852,-0.64743906077303,-1.78281979281192,-1.94460094443528,0.11787765055358,-0.309763566661612,0.161699815500951,-0.0014043267037829,1.12701029629254,0.371072443992488,-0.246486736492106,-0.104109087410837,-0.270821631047504,0.0691452382180665,-0.440988066145664,-0.309491814249681,-0.167080341480855,-0.0233939354272726,-0.039557044023417,156.0,0
281256,170035.0,-0.838165094252915,0.636060333124098,0.59822981349157,-3.39712342804928,-0.144476037477363,-0.876036264180021,0.263883507298179,0.475972588214517,0.983856203740556,-1.95765965212451,0.471530555661654,1.63867829086185,0.584906979799437,0.202479885073757,-0.750641971886656,0.399835252026074,-1.06588405981832,0.321056461092624,-0.134377332221291,-0.182769455349252,-0.100945530169927,-0.223068563671241,-0.0098193806780809,-0.348986050900673,-0.445683972162842,-0.800373782448421,0.283436196187126,0.162125281136977,2.26,0
173141,121365.0,-0.108099669121529,-0.161421290584273,-0.0197456031120858,-1.90191160130015,0.43767462521453,-0.592767355982765,0.575330705617359,-0.487350664210746,-0.632764735399272,0.659394489278055,-0.935735910199258,-0.951897427449717,-0.0387548004132583,-0.575256491285481,-0.483831381701214,0.736503765484876,0.0480854542560837,-1.79239303009139,0.675751765959037,-0.0935008419950933,-0.0699009032518274,-0.0886486671192158,0.252282132398971,0.491758200507664,-0.364142716920922,-0.551863360231367,-0.537980153534857,-0.179059520827061,20.95,0
120358,75799.0,-0.413402456436767,1.17462783205414,1.89064490525365,1.00163066692421,-0.0312794955210873,-0.338102045273781,0.515674575175553,-0.0033577082240792,-0.973884007238398,-0.440275656933602,0.518093133236327,0.136471215588791,0.495659282732657,-0.288015882255198,2.0814012711238,-0.674590270336772,1.04168082728528,-0.513991752305437,1.17384854059723,0.204835112469456,-0.171541802795613,-0.429901020238988,-0.0768831800174041,0.387261555484464,-0.194812721389477,0.387145663247193,0.0838451135837977,0.0951719714644842,1.29,0
69744,53566.0,-1.06295585925624,0.817951093224623,1.93159716515487,-0.452957898089982,0.670365499478898,-0.0250160954961199,0.8566616203282,0.275756286078758,-0.414772152936423,-1.00103788423097,0.700977967283724,0.506978634380869,-1.24800675534811,0.208716804977543,-1.87695559608683,0.0429931076478173,-0.533371635697792,-0.412438226855681,-1.57000388343763,-0.344005713817542,-0.0128761126145609,-0.039976445051909,-0.398198377240361,-0.0190235619577845,0.7509755372152,-0.569367574980981,0.0161201246190959,0.0361096326078964,1.0,0
283578,171704.0,-1.76022525805839,1.7206323853424,-2.8337161195342,-2.86823321730595,-0.0308173331826134,-1.89465854467506,0.555146315135594,0.447484122485682,1.59836969841148,-0.671462064428274,-1.6141493038302,0.726933407317205,-0.0082448067727849,1.01954769095088,0.44712610115483,-1.56788947435507,0.334444077101631,0.0631389496338726,1.66321131164379,0.0246346004993568,0.192097761990737,0.875196926454025,-0.249407045021541,-0.595617977393822,0.415977079610051,-0.611322021612612,-0.223532589483944,-0.121034922506603,4.5,0
157868,110547.0,-1.53281036094493,2.23275183861699,-5.92310007493809,3.38670841159996,-0.15344334000728,-1.41974768064009,-3.8785763388613,1.44465586239817,-1.46554214173397,-5.20833459337633,4.54630106888309,-7.76119403219115,1.15954032168956,-5.23161145654992,-0.171642119460071,-4.71982949844975,-4.84799196061678,-1.13432874514983,3.52773827223549,0.520839865969216,0.632504705856676,-0.070837950713368,-0.490291315112446,-0.359983126080465,0.0506775325943162,1.09567132878655,0.471741401676933,-0.106667140739625,0.76,1
16319,27704.0,1.16658641180007,0.229580083403542,0.206429644194003,1.27996435134725,0.185818729833652,0.13361177222359,0.167232750748538,-0.0609646108439327,0.132863384506578,-0.168952330986379,-0.767244090426744,1.03521084104792,1.21598450811244,-0.210039980534666,-0.194045777151186,-0.634955379422025,0.011563703671399,-0.966900471165789,-0.194208520446869,-0.0582658511154808,-0.109351733016137,-0.0534545459929199,-0.154834039497616,-0.382750165438347,0.765450990518843,-0.287360453895872,0.0442079314616747,0.0166217708044679,26.0,0
76555,56624.0,-7.90142134976781,2.72047248689249,-7.88593567244075,6.34833355148109,-5.48011903551053,-0.333059239585013,-8.68237644547782,1.16443107786426,-4.54244738562489,-7.74848004950582,5.26658587269696,-8.67967880327782,-1.1663656781569,-8.10797466085831,0.701364761025326,-6.28830575777651,-13.7531307979331,-4.32923927421315,1.50425021091709,-0.614719344485925,0.0777390506575033,1.0924365947863,0.320132727437797,-0.434642552856739,-0.380687072327338,0.213630359032603,0.423620329379796,-0.105168533503988,153.46,1
187124,127395.0,1.90828674366075,-0.300256595326333,-0.444930434661302,1.39308637163642,-0.28201032591202,0.230562942857691,-0.446413671991311,0.235925183887372,1.14369620549626,0.190406183802907,-0.138483856195811,0.611763131156529,-1.54426801842735,0.172755185481108,-1.69656828092497,-0.11102613369125,-0.312079174877375,-0.18737744703465,0.58842899108416,-0.360065789009439,-0.507807577169962,-1.2535464993466,0.398557510250729,-0.586865661612448,-0.355626863939399,-1.0905067372766,0.0449101858876686,-0.0476655326057601,8.29,0
79096,57861.0,-0.745014234258376,0.808456734487644,1.85275742949287,1.49727147126272,-0.436193261400705,1.3633421568296,-0.370640457722353,0.921097989180232,0.0510728406684033,-0.673798692959845,0.13923321322777,1.61740862627234,0.276426814614266,-0.370151398224816,-2.17457950943188,-1.24492108104536,0.910218472905555,-0.468860772619278,1.70169455586949,-0.0661523930201288,-0.218275807311962,-0.285840372862318,0.0071208533542701,-0.281396913830777,-0.331124959270908,-0.43474478484842,0.108862555547707,0.0811806655003393,19.99,0
15810,27252.0,-25.9424344479142,14.6019980426299,-27.3686502881266,6.37839460769688,-19.1040334039646,-4.68480620428185,-18.2613929340355,17.0525663121462,-3.74260500983864,-8.233721369876,4.6648362538527,-6.52566786025865,0.92375858946558,-6.32597461208273,-0.0702237027595964,-5.83836021908828,-12.0616957125199,-4.77334851403019,0.852969608454831,1.66730429040185,1.78431598423494,-1.91775921336107,-1.23578743924962,0.161104731783341,1.82037804128869,-0.2193590586868,1.38878576213598,0.406809649908512,99.99,1
217290,140840.0,2.07288959253306,-0.970879951989623,-1.06457769479656,-0.945852711153726,-0.620884039546424,-0.523799255088994,-0.583462155771403,-0.156869032083648,-0.530684112771832,0.892885639517623,0.803593719195046,0.484520171214804,0.764849670745271,-0.177917001418138,-0.770306772061816,1.07895230912472,-0.0808402114474359,-1.06193798586875,0.950109767627035,0.110150856581273,0.264832946679701,0.728347610777531,0.0529521448529215,-0.347658299201202,-0.0525923193915506,-0.163660500824378,-0.0222473494016498,-0.0607398994164435,60.26,0
189164,128285.0,1.89478222283982,-0.0863046519523051,-1.64919804900332,0.502438227366164,0.0681470223271529,-1.15324260755936,0.24338248673916,-0.31749629040281,0.914835964935582,-0.894357050448464,-0.375163300720485,0.690805283732149,0.587841869308707,-1.57190386282569,-0.150175212196134,-0.0866180864022966,1.07370992111465,-0.130539560622101,0.0531274908735518,-0.015697189184669,-0.19839972394495,-0.405284698208219,0.120114775242278,-0.176347579639516,-0.0691052471860641,-0.0903434107872692,-0.0108645264926298,-0.0098875944504,73.28,0
266824,162497.0,1.88709185639584,0.230584490610283,-0.183645412682029,3.43770936970446,0.484338186939902,1.58051585354171,-0.672397126782617,0.394308617385828,-0.575784509152013,1.50609822746073,-0.338372800853458,0.554091713004435,0.865511241504237,-0.274529189405558,-1.20518820899288,1.58504500098307,-1.49514344759382,0.681471702534491,-1.18349681719171,-0.175340207074883,0.173973266486759,0.590976860798377,0.100757353759284,-0.214124939166312,-0.121293053436204,0.0326063159585198,0.0144680874096949,-0.0421588093288389,5.0,0
16883,28263.0,1.14131549092054,-0.951765030054112,-0.0749413616094032,-0.790461325046376,-0.73221632409954,-0.17527602150926,-0.47286402410059,0.0482166054354213,-0.991942266806762,0.759958485795324,1.19482662645768,-0.512434365310641,-0.918226683770574,0.371207722361607,0.360850751871079,1.05428584448626,0.26338373959734,-1.08246548052475,0.544506174814994,0.224226292807929,0.327187312375674,0.569870584671948,-0.225373924000258,-0.283458399210417,0.494686528112687,-0.0930170648298276,-0.0222586652798076,0.0113754068218519,125.75,0
70455,53874.0,-2.00038077139366,-0.10546505338204,1.70668818666967,-0.977034386564346,-0.550794363964244,0.674018731661807,-0.527434775109663,1.01426969258088,0.723958983438063,-0.890328665932799,0.723805722782233,0.461840170791983,-1.80924507606874,0.0884029702626528,-0.990846251159772,-0.0999965524962192,0.402632890086474,-0.752775523498741,-0.63843524516024,-0.270160370703368,-0.0569997273037979,-0.143724477757499,-0.0428408959695872,-0.246380503837458,-0.320032390094393,0.820139158922186,-0.0921434251116812,0.101041095541062,63.23,0
121729,76296.0,-0.121612780822829,-0.369037259726049,1.47043143369555,-1.63099177659705,-0.973599676719155,0.494964949761008,-0.634069869571398,0.027887079094548,-2.27281571621928,1.27937648021639,-1.03525700605249,-1.19316232159864,1.26216124883649,-0.68581511818776,1.41109418578024,-0.709130287352784,0.67134119706028,0.361633662648175,0.639345250274762,-0.14656370531098,0.0387693900122228,0.595008600794041,-0.167222021251427,-0.749004604562339,-0.428421837966463,0.0371441846481558,0.112688361075448,0.124577113736983,49.0,0
244226,152258.0,0.0181448116535402,0.934923319726629,0.316549422748731,-0.587636019512898,0.526684144595569,-1.09001154181491,1.13700722265784,-0.296319086080381,-0.278038502490315,-0.462502547587982,-0.659095486345298,0.949733148887904,1.53442511398064,-0.188725295578917,-0.569892105484076,-0.165742568125823,-0.49285682997227,-0.934105502631075,-0.0997310899733536,0.0832117393752686,-0.2356205159439,-0.446558656304623,0.0775060986364454,0.0799321745212672,-0.434360321566046,0.132339821805709,0.25332349504126,0.101780494804946,12.48,0
121620,76258.0,-0.0413889820109391,0.732865478923402,1.56642447567005,2.4267693181654,0.260528995602746,0.548611629182064,0.379941138134217,0.0927242193623471,-0.604970218618819,0.955848457503238,1.01609573672802,0.311220745864238,-0.950286142111238,-0.0202086794285299,-1.00255645967737,-0.270246079002522,-0.0446749107149258,-0.392273038498319,-0.0382924290064309,-0.144806763454081,-0.0685123810011231,0.0830046409391738,0.351419056786807,0.182471785414732,-1.41885698629441,-0.352171510994234,-0.0626389474711722,-0.0651411377453903,5.89,0
274708,166169.0,-0.501452818801122,1.50634009026484,-2.40170311858996,0.0857567401957299,3.3417733849976,3.35378602660775,0.585149891490222,1.21516193863229,-1.0442705369727,-0.826600606769871,-0.0773702390747851,-0.260826445785613,-0.485543042393377,-0.497312038077997,0.173523302052758,-0.618066372624472,1.3813713459707,0.309931333168304,0.468304695635892,0.11148455336142,0.076296725164843,0.277999822463593,-0.181796276657565,0.585917122918272,0.109673441971731,-0.35461956775433,0.341977275740828,0.209340448084301,29.19,0
159683,112803.0,2.22146221968204,-0.743927117868886,-1.54682528828545,-1.1991416666966,-0.115429179547788,-0.355881685733003,-0.538579694387993,-0.129312889180145,-0.758122828178061,1.02985587866641,0.776858002708626,-0.0159736124473889,0.334960581636015,0.137128855327734,-0.235225872033631,1.18879943594135,-0.235539164169544,-0.709258143280613,0.776500225291491,0.0084589067485789,0.470678889954753,1.33968504205042,-0.0261393772179389,0.355458813297049,0.221745806560871,0.0511604802936295,-0.0395553324586471,-0.0730202152600918,6.75,0
50168,44378.0,-0.232240982305851,0.924288690969466,1.17302411080898,1.12967648332345,0.619794547811896,0.536770953633564,0.556828251714846,0.129038704359643,-0.319194362026133,-0.286758427523536,-1.43078967649394,-0.263555534409958,-0.263938620747473,0.0515023276711281,0.297360361951804,-0.958589601533846,0.343604718018192,-0.370830546789285,1.07581352335955,-0.0135302993800854,-0.0487321183647529,0.117244449840581,-0.278949904520104,-0.75742677152955,-0.0545361276918367,-0.187653491283833,0.186369080551696,0.133033023207054,1.0,0
216758,140618.0,2.1614999698378,-0.770793047170688,-1.25687655150056,-1.05358855048897,-0.474051740046773,-0.835138245883106,-0.451185707098635,-0.265592003269746,-0.800878873293059,1.00212675511181,0.92766151588381,0.367999845914367,0.907010304658543,0.0110056948697464,-0.341973910709568,1.25420087558596,-0.29997964095369,-0.80283494477532,0.825610208452332,0.0702173916637374,0.402248037738626,1.12923878848506,-0.0120718385380966,-0.272058495488125,0.094489382649501,-0.0412968666694577,-0.0333151933280586,-0.0694077322969091,30.83,0
42952,41311.0,-1.4255164524172,1.05811734134098,0.484939139576277,0.835427584401363,0.0355364014111523,-0.480935200769597,0.0809181526255597,0.562163028255366,-0.880432628398006,-0.0346138613663321,0.660052406399552,0.566022884643682,-0.106260558458953,0.909495624083685,0.363871643275891,0.143301484949562,-0.337911245519231,0.777615281163765,0.882817849787667,-0.293299031147853,0.204107949267339,0.567727990927911,0.0973896932865307,0.0144530953094361,-0.186909198816241,-0.367433729505323,-0.444072541515181,-0.25424847285754,7.62,0
64522,51181.0,1.38947246666702,-0.290616967147769,-0.0790362330698396,-0.730395109076077,-0.619741790025684,-1.17643563176051,-0.0829678187758488,-0.311187320226674,-1.51959925875659,0.836324001287757,1.75657817360579,0.466052945527351,0.614160165515065,0.20139868412209,-0.359558568459167,0.835269990485625,0.195645073760879,-1.2471823709408,0.843686323875241,0.111818178523953,0.263252729099857,0.683495741104124,-0.159794811945356,0.607897893000263,0.756258520955028,-0.11765014675864,-0.0286820024122599,-0.0045358770912389,15.0,0
193538,130175.0,1.97678501549983,-0.532459274235475,-0.555952439031347,0.246296099379041,-0.627975556681559,-0.407320747481569,-0.592562627441655,0.0830397311360725,1.29186064323787,0.0376795656520897,-1.14183477792793,-0.624493366104586,-1.68389724802079,0.296280080955963,0.764808407996656,0.540113428754187,-0.433150108223115,-0.225778362227285,0.000116700980849,-0.234687667606615,-0.280271518804621,-0.878912050503155,0.475993461194664,0.67075154004728,-0.691909994327139,0.203269269655576,-0.0602771339949701,-0.0372536611049475,28.99,0
261056,159844.0,-0.408110816961726,3.13294449795257,-3.09802976350239,5.80389261500645,0.890608919007457,-0.501474323471098,-0.440054283341639,0.591828268527081,-3.26769325879204,-2.22307032799021,0.757063214391669,-3.5018037792943,0.246742224128631,-6.0656218797665,0.339583134189158,-1.00572315400358,0.334315623693923,0.421261362446254,1.24714263088632,0.499567913131525,0.0984823222449585,-0.538374705312947,-0.217988987498016,-1.04265661749863,0.314388820647828,0.54324357594221,0.233851015408581,0.119603460907874,45.51,1
58711,48514.0,0.898364476374281,-0.0679927159881225,0.389550771387346,1.37625427949914,-0.367654242510825,-0.529127608283666,0.306142028910316,-0.169532265283071,-0.189147615514646,-0.0696892681892903,0.247110607111162,0.836327005175027,0.867558557647411,0.232298355664229,1.08524957220541,-0.261581095105392,-0.121360844197278,-0.705164497723508,-1.00715522221485,0.156529356314151,0.214246956228191,0.426874518229223,-0.173391725523893,0.435211953776265,0.535550982438428,-0.288827982150306,0.0145826567012944,0.0481112814816562,144.0,0
81376,58907.0,-0.621719878567963,1.0102669933601,1.06456519287169,1.56757647985749,-0.0711241121284341,-0.677179929191284,0.467489358341203,-0.0286673604258171,-0.819036945134518,0.11681822886742,-0.291844907371713,0.320598460910071,0.932765683226052,0.307280563033459,1.57485680894685,-0.657213040902713,0.202890767923127,0.119830025840058,1.37159010983353,0.178741265903972,0.143288188801958,0.464265236934012,-0.1963973857307,0.436836508443162,0.0439149811310343,-0.161634821575072,-0.323151010403765,-0.238040594351013,30.48,0
37558,39010.0,1.02858869288277,-0.105139632028486,1.46012218886905,1.84661139494684,-0.901226357076575,0.310800778938819,-0.452681828540199,0.197552325250884,1.08281669714618,-0.446244764849395,-0.482304392944577,1.6207236454066,0.508609042812799,-0.88140346612157,-1.83779676329997,-1.34224131689811,0.919147033545552,-1.63329261054934,-0.0347009358583983,-0.156313246414869,-0.366008865362452,-0.553091924935937,0.132924332383278,0.625354243332512,0.381087214592055,-0.545803616587717,0.0963928434187695,0.037165489781685,17.94,0
179148,123947.0,0.175490944070833,1.39608131616208,-1.10324515598264,0.743721452035149,1.66015259262799,-0.724355480342187,1.56592415366687,-0.302576005435917,-0.673085586278815,-0.878798597549399,-0.832251528859278,-0.160627516334447,0.0959803285172579,-1.11495885764261,-0.655456752583866,-0.431037117221365,0.966612481205824,0.255869578621336,-0.0890362906639505,-0.0966405145411774,0.135302699895615,0.598673081352523,-0.115128740050687,0.495230151762232,-0.604255116114369,-0.645531171661851,0.284735098418784,0.296663415028315,16.23,0
68514,53028.0,-3.61104768683766,2.80034830330483,0.621131147500556,-2.31278890867366,0.0473928882595221,-0.506788874647971,1.24079828722679,-0.613649832607489,3.45571909439612,4.60750241032122,0.0647425916154017,-0.545158319062877,-0.45300711568005,-1.89541252289618,1.19275960953327,-0.22612437108887,-1.08876205636373,-0.986271500066927,-1.29777631302085,2.01946289732356,-0.800940299817555,-0.321543978435574,-0.0558067559207365,-0.304472835364085,0.225404815406515,0.671548852808919,0.64043975676863,-0.324687641640325,7.61,0
30314,35866.0,-2.04448868873478,3.36830621710984,-3.93711139061868,5.62311973109633,-3.0792320390481,-1.25347411822809,-5.77887959312275,1.70742815771205,-4.46710312294842,-6.0677981503786,3.83978771072745,-8.27784094846266,1.49391490811495,-8.41668121212274,0.792297928201949,-7.86265882647354,-14.5708366290177,-5.18538553288232,2.41438956859515,1.11202761894884,1.48359421639379,0.834310712862216,-0.148485620188757,0.0016688545232818,-0.0389957310939217,0.389526401954901,1.30023645611458,0.549940374167289,7.61,1
36472,38554.0,-2.0497342392316,0.0100589971183679,0.573016940384017,-1.9462757436189,0.804549779896936,-0.388678530752786,0.724685274503712,0.0210348843863695,1.036869600213,-0.688239915634462,1.54267656778744,1.11691003036731,-0.706405297497996,0.185830983964639,-0.0205969316351717,-1.37008812419868,0.111551440400005,-0.632498378811705,-0.126331541244463,-0.45029617878645,0.0170958926663525,0.793302045899776,0.0621833825537841,-0.254484593357323,0.346103375137966,-0.759064013114775,-0.548664201422039,-0.206233004474206,12.1,0
